,file_name,detections_per_second,Non Uniformed,Uniformed,Riot Shield,Gun,Pepper Spray,Baton,Chemical Smoke
97,20211211_103154.mp4,"{'0:00:03': {'Non Uniformed': 1}, '0:00:04': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:10': {'Non Uniformed': 1}, '0:00:13': {'Non Uniformed': 1}, '0:00:24': {'Non Uniformed': 2}, '0:00:25': {'Non Uniformed': 1}, '0:00:26': {'Non Uniformed': 1}, '0:00:27': {'Non Uniformed': 1}, '0:00:35': {'Non Uniformed': 1}, '0:00:37': {'Non Uniformed': 1}, '0:00:38': {'Non Uniformed': 2}, '0:00:39': {'Non Uniformed': 1}, '0:00:40': {'Non Uniformed': 2}, '0:00:42': {'Non Uniformed': 1}, '0:00:43': {'Non Uniformed': 1}, '0:00:44': {'Non Uniformed': 1}, '0:00:45': {'Non Uniformed': 1}, '0:00:46': {'Non Uniformed': 1}, '0:00:47': {'Non Uniformed': 1}, '0:00:49': {'Non Uniformed': 1}, '0:00:50': {'Non Uniformed': 1}}",25.0,0.0,0.0,0.0,0.0,0.0,0.0
98,20211211_103331.mp4,"{'0:00:32': {'Chemical Smoke': 1}, '0:00:33': {'Chemical Smoke': 1}, '0:00:34': {'Chemical Smoke': 1}, '0:00:35': {'Chemical Smoke': 1}, '0:00:36': {'Chemical Smoke': 1}, '0:00:37': {'Chemical Smoke': 1}, '0:00:58': {'Non Uniformed': 1}, '0:00:59': {'Non Uniformed': 1}, '0:01:05': {'Non Uniformed': 1}, '0:01:06': {'Non Uniformed': 1}, '0:01:07': {'Non Uniformed': 1}, '0:01:08': {'Non Uniformed': 1}, '0:01:09': {'Non Uniformed': 1}, '0:01:10': {'Non Uniformed': 2}, '0:01:11': {'Non Uniformed': 1}, '0:01:12': {'Non Uniformed': 1}}",11.0,0.0,0.0,0.0,0.0,0.0,6.0
99,20211211_103707.mp4,"{'0:00:01': {'Non Uniformed': 2}, '0:00:02': {'Non Uniformed': 2}, '0:00:03': {'Non Uniformed': 2}, '0:00:04': {'Non Uniformed': 2}, '0:00:05': {'Non Uniformed': 2}, '0:00:06': {'Non Uniformed': 2}, '0:00:07': {'Non Uniformed': 2}, '0:00:08': {'Non Uniformed': 1}, '0:00:10': {'Non Uniformed': 1}, '0:00:15': {'Non Uniformed': 1}, '0:00:19': {'Non Uniformed': 1}, '0:00:21': {'Non Uniformed': 1}, '0:00:24': {'Non Uniformed': 2}, '0:00:25': {'Non Uniformed': 2}}",23.0,0.0,0.0,0.0,0.0,0.0,0.0
100,20211211_103740.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:06': {'Non Uniformed': 2}, '0:00:07': {'Non Uniformed': 1}, '0:00:14': {'Non Uniformed': 1}, '0:00:16': {'Non Uniformed': 2}, '0:00:17': {'Non Uniformed': 2}, '0:00:18': {'Non Uniformed': 2}, '0:00:19': {'Non Uniformed': 1}, '0:00:20': {'Non Uniformed': 1}, '0:00:22': {'Non Uniformed': 1}, '0:00:24': {'Non Uniformed': 2}, '0:00:25': {'Non Uniformed': 2}, '0:00:26': {'Non Uniformed': 3}, '0:00:27': {'Non Uniformed': 3}, '0:00:28': {'Non Uniformed': 3}, '0:00:29': {'Non Uniformed': 3}, '0:00:30': {'Non Uniformed': 2}, '0:00:31': {'Non Uniformed': 3}, '0:00:32': {'Non Uniformed': 3}, '0:00:33': {'Non Uniformed': 3}, '0:00:34': {'Non Uniformed': 3}, '0:00:35': {'Non Uniformed': 3}, '0:00:36': {'Non Uniformed': 4}, '0:00:37': {'Non Uniformed': 4}, '0:00:38': {'Non Uniformed': 4}, '0:00:39': {'Non Uniformed': 5}, '0:00:40': {'Non Uniformed': 2}, '0:00:41': {'Non Uniformed': 2}, '0:00:42': {'Non Uniformed': 2}, '0:00:43': {'Non Uniformed': 2}, '0:00:44': {'Non Uniformed': 2}, '0:00:45': {'Non Uniformed': 3}, '0:00:46': {'Non Uniformed': 2}, '0:00:47': {'Non Uniformed': 2}, '0:00:48': {'Non Uniformed': 3}, '0:00:49': {'Non Uniformed': 4}}",91.0,0.0,0.0,0.0,0.0,0.0,0.0
101,20211211_103832.mp4,"{'0:00:03': {'Non Uniformed': 3}, '0:00:04': {'Non Uniformed': 2}, '0:00:05': {'Non Uniformed': 3}, '0:00:06': {'Non Uniformed': 2}, '0:00:07': {'Non Uniformed': 2}, '0:00:08': {'Non Uniformed': 3}, '0:00:11': {'Non Uniformed': 2}, '0:00:12': {'Non Uniformed': 1}, '0:00:13': {'Non Uniformed': 1}, '0:00:14': {'Non Uniformed': 1}, '0:00:18': {'Non Uniformed': 1}, '0:00:19': {'Non Uniformed': 1}, '0:00:20': {'Non Uniformed': 1}}",23.0,0.0,0.0,0.0,0.0,0.0,0.0
102,20211211_103928.mp4,{},0.0,0.0,0.0,0.0,0.0,0.0,0.0
103,20211211_105814.mp4,{},0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,20211212_021641.mp4,{},0.0,0.0,0.0,0.0,0.0,0.0,0.0
105,20211212_021755.mp4,"{'0:00:01': {'Uniformed': 1}, '0:00:02': {'Uniformed': 1}, '0:00:03': {'Uniformed': 1}, '0:00:04': {'Non Uniformed': 2, 'Baton': 1}, '0:00:05': {'Non Uniformed': 2}, '0:00:06': {'Uniformed': 1, 'Non Uniformed': 1}, '0:00:08': {'Non Uniformed': 2}, '0:00:09': {'Non Uniformed': 2}, '0:00:10': {'Non Uniformed': 2}, '0:00:11': {'Non Uniformed': 1}, '0:00:12': {'Non Uniformed': 1}}",13.0,4.0,0.0,0.0,0.0,1.0,0.0
106,20211212_021815.mp4,"{'0:00:08': {'Non Uniformed': 1}, '0:00:09': {'Non Uniformed': 1}, '0:00:10': {'Non Uniformed': 1}, '0:00:11': {'Non Uniformed': 1}, '0:00:12': {'Non Uniformed': 1}}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
107,20211212_021832.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 1}, '0:00:04': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
108,20211212_021915.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 2}, '0:00:03': {'Non Uniformed': 2}, '0:00:04': {'Non Uniformed': 2}, '0:00:05': {'Non Uniformed': 2}}",9.0,0.0,0.0,0.0,0.0,0.0,0.0
109,20211212_021939.mp4,"{'0:00:01': {'Non Uniformed': 2}, '0:00:02': {'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 2}, '0:00:04': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:06': {'Non Uniformed': 2}, '0:00:07': {'Non Uniformed': 1}, '0:00:08': {'Non Uniformed': 1}, '0:00:09': {'Non Uniformed': 1}, '0:00:10': {'Non Uniformed': 2}, '0:00:11': {'Non Uniformed': 1}, '0:00:12': {'Non Uniformed': 1}}",16.0,0.0,0.0,0.0,0.0,0.0,0.0
110,20211212_021959.mp4,{'0:00:01': {'Non Uniformed': 1}},1.0,0.0,0.0,0.0,0.0,0.0,0.0
111,20211212_022026.mp4,"{'0:00:01': {'Uniformed': 1, 'Non Uniformed': 1}, '0:00:02': {'Uniformed': 1, 'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 1}, '0:00:04': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:06': {'Uniformed': 1, 'Non Uniformed': 1}, '0:00:07': {'Non Uniformed': 1}, '0:00:08': {'Non Uniformed': 2}, '0:00:09': {'Non Uniformed': 2}, '0:00:10': {'Non Uniformed': 1, 'Pepper Spray': 1}, '0:00:11': {'Non Uniformed': 2}, '0:00:12': {'Non Uniformed': 2}, '0:00:13': {'Non Uniformed': 2}}",18.0,3.0,0.0,0.0,1.0,0.0,0.0
112,20211212_022042.mp4,"{'0:00:01': {'Non Uniformed': 2}, '0:00:02': {'Non Uniformed': 2}, '0:00:03': {'Non Uniformed': 1}}",5.0,0.0,0.0,0.0,0.0,0.0,0.0
113,20211212_022050.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 1}, '0:00:04': {'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:06': {'Non Uniformed': 1}, '0:00:07': {'Non Uniformed': 1}, '0:00:08': {'Non Uniformed': 1}, '0:00:09': {'Non Uniformed': 1}, '0:00:10': {'Non Uniformed': 1}}",10.0,0.0,0.0,0.0,0.0,0.0,0.0
114,20211212_022104.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 1}, '0:00:03': {'Non Uniformed': 1}, '0:00:04': {'Uniformed': 1, 'Non Uniformed': 1}, '0:00:05': {'Non Uniformed': 1}, '0:00:06': {'Non Uniformed': 1}, '0:00:07': {'Uniformed': 2, 'Non Uniformed': 1}}",7.0,3.0,0.0,0.0,0.0,0.0,0.0
115,20211212_022118.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 1}}",2.0,0.0,0.0,0.0,0.0,0.0,0.0
116,Cross_Media-11.mp4,"{'0:00:01': {'Non Uniformed': 1}, '0:00:02': {'Non Uniformed': 2}, '0:00:03': {'Non Uniformed': 3}, '0:00:04': {'Non Uniformed': 3}, '0:00:05': {'Non Uniformed': 3}, '0:00:06': {'Non Uniformed': 3}, '0:00:07': {'Non Uniformed': 3}, '0:00:08': {'Non Uniformed': 3}, '0:00:09': {'Non Uniformed': 3}, '0:00:10': {'Non Uniformed': 3}, '0:00:11': {'Non Uniformed': 4}, '0:00:12': {'Non Uniformed': 3}, '0:00:13': {'Non Uniformed': 4}, '0:00:14': {'Non Uniformed': 5}, '0:00:15': {'Non Uniformed': 3}, '0:00:16': {'Non Uniformed': 5}, '0:00:17': {'Non Uniformed': 5}, '0:00:18': {'Non Uniformed': 2}, '0:00:19': {'Non Uniformed': 2}, '0:00:20': {'Non Uniformed': 2}, '0:00:21': {'Non Uniformed': 2}, '0:00:22': {'Non Uniformed': 2}, '0:00:23': {'Non Uniformed': 2}, '0:00:24': {'Non Uniformed': 1}, '0:00:25': {'Non Uniformed': 1}, '0:00:26': {'Non Uniformed': 2}, '0:00:27': {'Non Uniformed': 2}, '0:00:28': {'Non Uniformed': 2}, '0:00:29': {'Non Uniformed': 2}, '0:00:30': {'Non Uniformed': 2}, '0:00:31': {'Non Uniformed': 2}, '0:00:32': {'Non Uniformed': 2}, '0:00:33': {'Non Uniformed': 1}, '0:00:34': {'Non Uniformed': 2}, '0:00:35': {'Non Uniformed': 2}, '0:00:36': {'Non Uniformed': 2}, '0:00:37': {'Non Uniformed': 1}, '0:00:38': {'Non Uniformed': 1}, '0:00:39': {'Non Uniformed': 1}, '0:00:40': {'Non Uniformed': 1}, '0:00:41': {'Non Uniformed': 1}, '0:00:42': {'Non Uniformed': 1}, '0:00:43': {'Non Uniformed': 1}, '0:00:44': {'Non Uniformed': 1}, '0:00:45': {'Non Uniformed': 1}, '0:00:46': {'Non Uniformed': 2}, '0:00:47': {'Non Uniformed': 1}, '0:00:48': {'Non Uniformed': 2}, '0:00:49': {'Non Uniformed': 2}, '0:00:50': {'Non Uniformed': 2}, '0:00:51': {'Non Uniformed': 2}, '0:00:52': {'Non Uniformed': 2}, '0:00:53': {'Non Uniformed': 2}, '0:00:54': {'Non Uniformed': 2}, '0:00:55': {'Non Uniformed': 1}, '0:00:56': {'Non Uniformed': 1}, '0:00:57': {'Non Uniformed': 1}, '0:00:58': {'Non Uniformed': 3}, '0:00:59': {'Non Uniformed': 2}, '0:01:00': {'Non Uniformed': 2}, '0:01:01': {'Non Uniformed': 3}, '0:01:02': {'Non Uniformed': 2}, '0:01:03': {'Non Uniformed': 3}, '0:01:04': {'Non Uniformed': 2}, '0:01:05': {'Non Uniformed': 2}, '0:01:06': {'Non Uniformed': 3}, '0:01:07': {'Non Uniformed': 2}, '0:01:08': {'Non Uniformed': 2}, '0:01:09': {'Non Uniformed': 2}, '0:01:10': {'Non Uniformed': 2}, '0:01:11': {'Non Uniformed': 2}, '0:01:12': {'Non Uniformed': 2}, '0:01:13': {'Non Uniformed': 2}, '0:01:14': {'Non Uniformed': 1}, '0:01:15': {'Non Uniformed': 2}, '0:01:16': {'Non Uniformed': 1}, '0:01:17': {'Non Uniformed': 1}, '0:01:18': {'Non Uniformed': 1}, '0:01:19': {'Non Uniformed': 2}, '0:01:20': {'Non Uniformed': 2}, '0:01:21': {'Non Uniformed': 1}, '0:01:22': {'Non Uniformed': 1}, '0:01:23': {'Non Uniformed': 2}, '0:01:24': {'Non Uniformed': 2}, '0:01:25': {'Non Uniformed': 3}, '0:01:26': {'Non Uniformed': 2}, '0:01:27': {'Non Uniformed': 2}, '0:01:28': {'Non Uniformed': 2}, '0:01:29': {'Non Uniformed': 2}, '0:01:30': {'Non Uniformed': 1}, '0:01:31': {'Non Uniformed': 1}, '0:01:32': {'Non Uniformed': 1}, '0:01:33': {'Non Uniformed': 2}, '0:01:34': {'Non Uniformed': 1}, '0:01:35': {'Non Uniformed': 3}, '0:01:36': {'Non Uniformed': 3}, '0:01:37': {'Non Uniformed': 3}, '0:01:38': {'Non Uniformed': 3}, '0:01:39': {'Non Uniformed': 4}, '0:01:40': {'Non Uniformed': 4}, '0:01:41': {'Non Uniformed': 3}, '0:01:42': {'Non Uniformed': 2}}",214.0,0.0,0.0,0.0,0.0,0.0,0.0
117,Cross_Media-12.mp4,"{'0:00:01': {'Non Uniformed': 2}, '0:00:02': {'Non Uniformed': 2}, '0:00:03': {'Non Uniformed': 2}, '0:00:04': {'Non Uniformed': 2}, '0:00:05': {'Non Uniformed': 2}, '0:00:06': {'Non Uniformed': 2}, '0:00:07': {'Non Uniformed': 2}, '0:00:08': {'Non Uniformed': 2}, '0:00:09': {'Non Uniformed': 2}, '0:00:10': {'Non Uniformed': 2}, '0:00:11': {'Non Uniformed': 2}, '0:00:12': {'Non Uniformed': 2}, '0:00:13': {'Non Uniformed': 3}, '0:00:14': {'Non Uniformed': 2}, '0:00:15': {'Non Uniformed': 2}, '0:00:16': {'Non Uniformed': 2}, '0:00:17': {'Non Uniformed': 2}, '0:00:18': {'Non Uniformed': 2}, '0:00:19': {'Non Uniformed': 2}, '0:00:20': {'Non Uniformed': 2}, '0:00:21': {'Non Uniformed': 2}, '0:00:22': {'Non Uniformed': 2}, '0:00:23': {'Non Uniformed': 2}, '0:00:24': {'Non Uniformed': 2}}",49.0,0.0,0.0,0.0,0.0,0.0,0.0
118,Cross_Media-13.mp4,"{'0:00:01': {'Non Uniformed': 5}, '0:00:02': {'Non Uniformed': 5}, '0:00:03': {'Non Uniformed': 5}, '0:00:04': {'Non Uniformed': 4}, '0:00:05': {'Non Uniformed': 4}, '0:00:06': {'Uniformed': 1, 'Non Uniformed': 2}, '0:00:07': {'Uniformed': 1, 'Non Uniformed': 2}, '0:00:08': {'Non Uniformed': 3}, '0:00:09': {'Non Uniformed': 6}, '0:00:10': {'Non Uniformed': 5}, '0:00:11': {'Non Uniformed': 4}, '0:00:12': {'Non Uniformed': 3}, '0:00:13': {'Non Uniformed': 6}, '0:00:14': {'Non Uniformed': 5}, '0:00:15': {'Non Uniformed': 3}, '0:00:16': {'Non Uniformed': 2}, '0:00:17': {'Non Uniformed': 3}, '0:00:18': {'Non Uniformed': 3}, '0:00:19': {'Non Uniformed': 5}, '0:00:20': {'Non Uniformed': 5}, '0:00:21': {'Non Uniformed': 5}, '0:00:22': {'Non Uniformed': 4}, '0:00:23': {'Non Uniformed': 5}, '0:00:24': {'Non Uniformed': 5}, '0:00:25': {'Non Uniformed': 6}, '0:00:26': {'Non Uniformed': 1}, '0:00:27': {'Non Uniformed': 3}, '0:00:28': {'Non Uniformed': 2}, '0:00:29': {'Non Uniformed': 2}, '0:00:30': {'Non Uniformed': 3}, '0:00:31': {'Non Uniformed': 3}, '0:00:32': {'Non Uniformed': 3}, '0:00:33': {'Non Uniformed': 4}, '0:00:34': {'Non Uniformed': 4}, '0:00:35': {'Non Uniformed': 3}, '0:00:36': {'Non Uniformed': 2}, '0:00:37': {'Non Uniformed': 1}, '0:00:38': {'Non Uniformed': 3}, '0:00:39': {'Non Uniformed': 4}, '0:00:40': {'Non Uniformed': 3}, '0:00:41': {'Uniformed': 1, 'Non Uniformed': 2, 'Riot Shield': 1}, '0:00:42': {'Non Uniformed': 2, 'Riot Shield': 1}, '0:00:43': {'Non Uniformed': 4}, '0:00:44': {'Non Uniformed': 4}, '0:00:45': {'Non Uniformed': 6}, '0:00:46': {'Non Uniformed': 2}, '0:00:47': {'Non Uniformed': 2}, '0:00:48': {'Non Uniformed': 2}, '0:00:49': {'Non Uniformed': 1}, '0:00:50': {'Non Uniformed': 3}, '0:00:51': {'Non Uniformed': 2}, '0:00:52': {'Non Uniformed': 4}, '0:00:53': {'Non Uniformed': 4}, '0:00:54': {'Non Uniformed': 3}, '0:00:55': {'Non Uniformed': 4}, '0:00:56': {'Non Uniformed': 3}, '0:00:57': {'Non Uniformed': 2}, '0:00:58': {'Non Uniformed': 2}, '0:00:59': {'Non Uniformed': 3}, '0:01:00': {'Non Uniformed': 2}, '0:01:01': {'Non Uniformed': 3}, '0:01:02': {'Non Uniformed': 4}, '0:01:03': {'Uniformed': 1, 'Non Uniformed': 5}, '0:01:04': {'Non Uniformed': 4}, '0:01:05': {'Non Uniformed': 5, 'Riot Shield': 1}, '0:01:06': {'Non Uniformed': 5, 'Riot Shield': 1}, '0:01:07': {'Non Uniformed': 5, 'Riot Shield': 1}, '0:01:08': {'Non Uniformed': 4}, '0:01:09': {'Non Uniformed': 6}, '0:01:10': {'Non Uniformed': 7, 'Riot Shield': 1}, '0:01:11': {'Non Uniformed': 5, 'Riot Shield': 1}, '0:01:12': {'Non Uniformed': 6}, '0:01:13': {'Non Uniformed': 3}, '0:01:14': {'Non Uniformed': 3}, '0:01:15': {'Non Uniformed': 5}, '0:01:16': {'Non Uniformed': 3}, '0:01:17': {'Non Uniformed': 4}, '0:01:18': {'Non Uniformed': 3}, '0:01:19': {'Non Uniformed': 3}, '0:01:20': {'Non Uniformed': 3}, '0:01:21': {'Non Uniformed': 4}, '0:01:22': {'Non Uniformed': 4}, '0:01:23': {'Non Uniformed': 3}, '0:01:24': {'Non Uniformed': 4}, '0:01:25': {'Non Uniformed': 5}, '0:01:26': {'Non Uniformed': 6}, '0:01:27': {'Non Uniformed': 5}, '0:01:28': {'Non Uniformed': 4}, '0:01:29': {'Non Uniformed': 5}, '0:01:30': {'Non Uniformed': 2}, '0:01:31': {'Non Uniformed': 5}, '0:01:32': {'Non Uniformed': 5}, '0:01:33': {'Non Uniformed': 4}, '0:01:34': {'Non Uniformed': 5}, '0:01:35': {'Non Uniformed': 2}, '0:01:36': {'Non Uniformed': 2}, '0:01:37': {'Non Uniformed': 2}, '0:01:38': {'Non Uniformed': 2}, '0:01:39': {'Non Uniformed': 1}, '0:01:40': {'Non Uniformed': 2}, '0:01:41': {'Non Uniformed': 3}, '0:01:42': {'Non Uniformed': 3}, '0:01:43': {'Non Uniformed': 4}, '0:01:44': {'Non Uniformed': 5}, '0:01:45': {'Non Uniformed': 4}, '0:01:46': {'Non Uniformed': 6}}",386.0,4.0,7.0,0.0,0.0,0.0,0.0
119,Cross_Media-14.mp4,"{'0:00:01': {'Non Uniformed': 3}, '0:00:02': {'Non Uniformed': 4}, '0:00:03': {'Non Uniformed': 3}, '0:00:04': {'Non Uniformed': 3}, '0:00:05': {'Non Uniformed': 3}, '0:00:06': {'Non Uniformed': 3}, '0:00:07': {'Non Uniformed': 4}, '0:00:08': {'Non Uniformed': 3}, '0:00:09': {'Non Uniformed': 2}, '0:00:10': {'Non Uniformed': 2}, '0:00:11': {'Non Uniformed': 2}, '0:00:12': {'Non Uniformed': 2}, '0:00:13': {'Non Uniformed': 2}, '0:00:14': {'Non Uniformed': 2}, '0:00:15': {'Non Uniformed': 2}, '0:00:16': {'Non Uniformed': 2}, '0:00:17': {'Non Uniformed': 2}, '0:00:18': {'Non Uniformed': 3}, '0:00:19': {'Non Uniformed': 2}, '0:00:20': {'Non Uniformed': 2}, '0:00:21': {'Non Uniformed': 2}, '0:00:22': {'Non Uniformed': 2}, '0:00:23': {'Non Uniformed': 2}, '0:00:24': {'Non Uniformed': 3}, '0:00:25': {'Non Uniformed': 3}, '0:00:26': {'Non Uniformed': 3}, '0:00:27': {'Non Uniformed': 2}, '0:00:28': {'Non Uniformed': 2}, '0:00:29': {'Non Uniformed': 3}, '0:00:30': {'Non Uniformed': 2}, '0:00:31': {'Non Uniformed': 2}, '0:00:32': {'Non Uniformed': 2}, '0:00:33': {'Non Uniformed': 2}, '0:00:34': {'Non Uniformed': 4}, '0:00:35': {'Non Uniformed': 3}, '0:00:36': {'Non Uniformed': 4}, '0:00:37': {'Non Uniformed': 5}, '0:00:38': {'Non Uniformed': 4}, '0:00:39': {'Non Uniformed': 3}, '0:00:40': {'Non Uniformed': 4}, '0:00:41': {'Non Uniformed': 4}, '0:00:42': {'Non Uniformed': 3}, '0:00:43': {'Non Uniformed': 2}, '0:00:44': {'Non Uniformed': 2}, '0:00:45': {'Non Uniformed': 2}, '0:00:46': {'Non Uniformed': 2}, '0:00:47': {'Non Uniformed': 5}, '0:00:48': {'Non Uniformed': 4}, '0:00:49': {'Non Uniformed': 3}, '0:00:50': {'Non Uniformed': 2}, '0:00:51': {'Non Uniformed': 2}, '0:00:52': {'Non Uniformed': 2}, '0:00:53': {'Non Uniformed': 4}, '0:00:54': {'Non Uniformed': 4}, '0:00:55': {'Non Uniformed': 1}, '0:00:56': {'Non Uniformed': 2}, '0:00:57': {'Non Uniformed': 2}, '0:00:58': {'Non Uniformed': 4}, '0:00:59': {'Non Uniformed': 3}, '0:01:00': {'Non Uniformed': 3}, '0:01:01': {'Non Uniformed': 3}, '0:01:02': {'Non Uniformed': 3}, '0:01:03': {'Non Uniformed': 3}, '0:01:04': {'Non Uniformed': 3}, '0:01:05': {'Non Uniformed': 3}, '0:01:06': {'Non Uniformed': 3}, '0:01:07': {'Non Uniformed': 3}, '0:01:08': {'Non Uniformed': 3}, '0:01:09': {'Non Uniformed': 2}, '0:01:10': {'Non Uniformed': 2}, '0:01:11': {'Non Uniformed': 3}, '0:01:12': {'Non Uniformed': 3}, '0:01:13': {'Non Uniformed': 3}, '0:01:14': {'Non Uniformed': 3}, '0:01:15': {'Non Uniformed': 2}, '0:01:16': {'Non Uniformed': 2}, '0:01:17': {'Non Uniformed': 4}, '0:01:18': {'Non Uniformed': 2}, '0:01:19': {'Non Uniformed': 2}, '0:01:20': {'Non Uniformed': 2}, '0:01:21': {'Non Uniformed': 3}, '0:01:22': {'Non Uniformed': 2}, '0:01:23': {'Non Uniformed': 2}, '0:01:24': {'Non Uniformed': 3}, '0:01:25': {'Non Uniformed': 2}, '0:01:26': {'Non Uniformed': 3}, '0:01:27': {'Non Uniformed': 3}, '0:01:28': {'Non Uniformed': 2}, '0:01:29': {'Non Uniformed': 4}, '0:01:30': {'Non Uniformed': 4}, '0:01:31': {'Non Uniformed': 4}, '0:01:32': {'Non Uniformed': 2}, '0:01:33': {'Non Uniformed': 3}, '0:01:34': {'Non Uniformed': 3}, '0:01:35': {'Non Uniformed': 4}, '0:01:36': {'Non Uniformed': 4}, '0:01:37': {'Non Uniformed': 3}, '0:01:38': {'Non Uniformed': 4}, '0:01:39': {'Non Uniformed': 4}, '0:01:40': {'Non Uniformed': 4}, '0:01:41': {'Non Uniformed': 4}, '0:01:42': {'Non Uniformed': 4}, '0:01:43': {'Non Uniformed': 4}, '0:01:44': {'Non Uniformed': 3}, '0:01:45': {'Non Uniformed': 2}, '0:01:46': {'Non Uniformed': 2}, '0:01:47': {'Non Uniformed': 2}, '0:01:48': {'Non Uniformed': 2}, '0:01:49': {'Non Uniformed': 2}, '0:01:50': {'Non Uniformed': 2}, '0:01:51': {'Non Uniformed': 2}, '0:01:52': {'Non Uniformed': 2}, '0:01:53': {'Non Uniformed': 2}, '0:01:54': {'Non Uniformed': 2}, '0:01:55': {'Non Uniformed': 2}, '0:01:56': {'Non Uniformed': 2}, '0:01:57': {'Non Uniformed': 2}, '0:01:58': {'Non Uniformed': 2}, '0:01:59': {'Non Uniformed': 2}, '0:02:00': {'Non Uniformed': 1}, '0:02:01': {'Non Uniformed': 2}, '0:02:02': {'Non Uniformed': 2}, '0:02:03': {'Non Uniformed': 2}, '0:02:04': {'Non Uniformed': 2}, '0:02:05': {'Non Uniformed': 2}, '0:02:06': {'Non Uniformed': 2}, '0:02:07': {'Non Uniformed': 1}, '0:02:08': {'Non Uniformed': 1}, '0:02:09': {'Non Uniformed': 2}, '0:02:10': {'Non Uniformed': 2}, '0:02:11': {'Non Uniformed': 2}, '0:02:12': {'Non Uniformed': 2}, '0:02:13': {'Non Uniformed': 2}, '0:02:14': {'Non Uniformed': 1}, '0:02:15': {'Non Uniformed': 3}, '0:02:16': {'Non Uniformed': 3}, '0:02:17': {'Non Uniformed': 3}, '0:02:18': {'Non Uniformed': 3}, '0:02:19': {'Non Uniformed': 2}, '0:02:20': {'Non Uniformed': 3}, '0:02:21': {'Non Uniformed': 3}, '0:02:22': {'Non Uniformed': 3}, '0:02:23': {'Non Uniformed': 3}, '0:02:24': {'Non Uniformed': 3}, '0:02:25': {'Non Uniformed': 3}, '0:02:26': {'Non Uniformed': 2}, '0:02:27': {'Non Uniformed': 1}, '0:02:28': {'Non Uniformed': 2}, '0:02:29': {'Non Uniformed': 2}, '0:02:30': {'Non Uniformed': 3}, '0:02:31': {'Non Uniformed': 3}, '0:02:32': {'Non Uniformed': 3}, '0:02:33': {'Non Uniformed': 2}, '0:02:34': {'Non Uniformed': 1}, '0:02:35': {'Non Uniformed': 1}, '0:02:36': {'Non Uniformed': 2}, '0:02:37': {'Non Uniformed': 2}, '0:02:38': {'Non Uniformed': 2}, '0:02:39': {'Non Uniformed': 2}, '0:02:40': {'Non Uniformed': 3}, '0:02:41': {'Non Uniformed': 2}, '0:02:42': {'Non Uniformed': 3}, '0:02:43': {'Non Uniformed': 4}, '0:02:44': {'Non Uniformed': 3}, '0:02:45': {'Non Uniformed': 2}, '0:02:46': {'Non Uniformed': 2}, '0:02:47': {'Non Uniformed': 3}, '0:02:48': {'Non Uniformed': 2}, '0:02:49': {'Non Uniformed': 2}, '0:02:50': {'Non Uniformed': 2}, '0:02:51': {'Non Uniformed': 4}, '0:02:52': {'Non Uniformed': 3}, '0:02:53': {'Non Uniformed': 3}, '0:02:54': {'Non Uniformed': 2}, '0:02:55': {'Non Uniformed': 2}, '0:02:56': {'Non Uniformed': 2}, '0:02:57': {'Non Uniformed': 2}, '0:02:58': {'Non Uniformed': 3}, '0:02:59': {'Non Uniformed': 4}, '0:03:00': {'Non Uniformed': 3}, '0:03:01': {'Non Uniformed': 3}, '0:03:02': {'Non Uniformed': 3}, '0:03:03': {'Non Uniformed': 4}, '0:03:04': {'Non Uniformed': 4}, '0:03:05': {'Non Uniformed': 4}}",486.0,0.0,0.0,0.0,0.0,0.0,0.0
