"id","label","time_start","time_end","clarity_level","youtube_id","url_id","user_id"
"eppIM1LWppM13","running","168","172","hard","eppIM1LWppM","1005","1"
"eppIM1LWppM14","aiming","180","190","none","eppIM1LWppM","1005","1"
"eppIM1LWppM15","person_pointing","182","188","none","eppIM1LWppM","1005","1"
"eppIM1LWppM16","person_pointing","192","197","none","eppIM1LWppM","1005","1"
"eppIM1LWppM17","person_on_ground","204","220","medium","eppIM1LWppM","1005","1"
"eppIM1LWppM18","restraining","204","219","medium","eppIM1LWppM","1005","1"
"eppIM1LWppM19","aiming","204","212","none","eppIM1LWppM","1005","1"
"eppIM1LWppM20","person_pointing","213","217","none","eppIM1LWppM","1005","1"
"eppIM1LWppM21","person_on_ground","247","258","medium","eppIM1LWppM","1005","1"
"eppIM1LWppM22","restraining","300","325","medium","eppIM1LWppM","1005","1"
"FJ1S2cGcwF01","striking","86","90","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF02","striking","90","97","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF03","striking","98","100","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF04","striking","107","110","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF05","striking","116","118","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF06","striking","123","125","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF07","person_on_ground","135","155","easy","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF08","person_on_ground","161","164","hard","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF09","person_on_ground","168","180","medium","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF010","person_on_ground","188","198","medium","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF011","person_on_ground","253","260","medium","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF012","striking","274","275","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF013","striking","276","279","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF014","striking","279","283","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF015","person_on_ground","285","289","medium","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF016","striking","286","290","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF017","striking","293","296","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF018","person_on_ground","301","310","easy","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF019","striking","309","313","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF020","striking","314","318","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF021","person_on_ground","317","337","easy","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF022","striking","361","363","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF023","striking","364","369","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF024","striking","370","373","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF025","person_on_ground","369","385","easy","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF026","throwing","402","403","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF027","striking","422","426","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF028","striking","430","434","none","FJ1S2cGcwF0","865","1"
"FJ1S2cGcwF029","striking","544","546","none","FJ1S2cGcwF0","865","1"
"uxSsyu63gM81","running","1","8","medium","uxSsyu63gM8","833","1"
"uxSsyu63gM83","striking","5","12","none","uxSsyu63gM8","833","1"
"uxSsyu63gM84","brawling","5","12","none","uxSsyu63gM8","833","1"
"uxSsyu63gM85","person_on_ground","4","6","bad","uxSsyu63gM8","833","1"
"uxSsyu63gM86","running","13","17","medium","uxSsyu63gM8","833","1"
"uxSsyu63gM87","striking","20","21","none","uxSsyu63gM8","833","1"
"uxSsyu63gM88","striking","26","30","none","uxSsyu63gM8","833","1"
"uxSsyu63gM89","striking","36","38","none","uxSsyu63gM8","833","1"
"uxSsyu63gM810","person_on_ground","56","59","easy","uxSsyu63gM8","833","1"
"uxSsyu63gM811","aiming","50","55","none","uxSsyu63gM8","833","1"
"uxSsyu63gM812","throwing","81","83","none","uxSsyu63gM8","833","1"
"uxSsyu63gM813","person_on_ground","90","95","medium","uxSsyu63gM8","833","1"
"uxSsyu63gM814","striking","91","94","none","uxSsyu63gM8","833","1"
"uxSsyu63gM815","running","136","137","bad","uxSsyu63gM8","833","1"
"uxSsyu63gM816","striking","166","170","none","uxSsyu63gM8","833","1"
"uxSsyu63gM817","striking","170","174","none","uxSsyu63gM8","833","1"
"uxSsyu63gM818","striking","175","176","none","uxSsyu63gM8","833","1"
"uxSsyu63gM819","striking","180","181","none","uxSsyu63gM8","833","1"
"uxSsyu63gM820","striking","219","286","none","uxSsyu63gM8","833","1"
"uxSsyu63gM821","brawling","222","232","none","uxSsyu63gM8","833","1"
"uxSsyu63gM822","striking","228","232","none","uxSsyu63gM8","833","1"
"uxSsyu63gM823","striking","240","242","none","uxSsyu63gM8","833","1"
"uxSsyu63gM824","brawling","277","287","none","uxSsyu63gM8","833","1"
"uxSsyu63gM825","striking","277","287","none","uxSsyu63gM8","833","1"
"VYopy8i6MiE1","striking","14","19","none","VYopy8i6MiE","782","1"
"VYopy8i6MiE2","person_on_ground","39","52","medium","VYopy8i6MiE","782","1"
"VYopy8i6MiE3","striking","24","29","none","VYopy8i6MiE","782","1"
"VYopy8i6MiE4","striking","29","33","none","VYopy8i6MiE","782","1"
"VYopy8i6MiE5","striking","51","52","none","VYopy8i6MiE","782","1"
"VYopy8i6MiE6","person_pointing","212","215","none","VYopy8i6MiE","782","1"
"VYopy8i6MiE7","restraining","266","279","hard","VYopy8i6MiE","782","1"
"VYopy8i6MiE8","restraining","280","284","bad","VYopy8i6MiE","782","1"
"VYopy8i6MiE9","restraining","284","287","medium","VYopy8i6MiE","782","1"
"Mq6h_EzhsYM1","striking","1","8","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM2","person_on_ground","14","34","easy","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM3","striking","9","11","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM4","striking","13","15","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM5","striking","54","63","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM6","striking","63","65","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM7","striking","83","84","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM8","striking","127","128","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM9","striking","137","142","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM10","striking","143","150","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM11","striking","151","152","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM12","person_on_ground","155","164","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM13","striking","159","165","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM14","striking","167","168","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM15","striking","169","173","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM16","striking","174","180","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM17","striking","181","187","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM18","running","188","190","hard","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM19","person_on_ground","192","201","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM20","striking","200","210","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM21","brawling","205","210","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM22","running","206","208","hard","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM23","striking","207","215","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM24","running","214","217","bad","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM25","person_on_ground","220","224","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM26","running","221","227","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM27","person_on_ground","232","241","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM28","person_on_ground","242","247","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM29","running","271","278","medium","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM30","brawling","277","291","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM31","striking","277","291","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM32","brawling","306","316","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM33","brawling","320","330","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM34","striking","327","328","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM35","running","336","338","bad","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM36","striking","348","364","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM37","striking","366","368","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM38","striking","383","385","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM39","striking","387","402","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM40","striking","402","412","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM41","striking","416","446","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM42","striking","452","457","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM43","striking","487","490","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM44","striking","495","525","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM45","running","568","572","hard","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM46","person_on_ground","592","612","easy","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM47","striking","592","595","none","Mq6h_EzhsYM","80","1"
"Mq6h_EzhsYM48","restraining","587","608","medium","Mq6h_EzhsYM","80","1"
"VuMRM2QonKc1","striking","12","14","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc2","striking","16","18","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc3","person_on_ground","18","19","bad","VuMRM2QonKc","501","1"
"VuMRM2QonKc4","striking","98","100","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc5","person_on_ground","107","109","easy","VuMRM2QonKc","501","1"
"VuMRM2QonKc6","striking","25","30","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc7","striking","170","172","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc8","striking","188","190","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc9","person_on_ground","201","211","medium","VuMRM2QonKc","501","1"
"VuMRM2QonKc10","person_on_ground","225","238","easy","VuMRM2QonKc","501","1"
"VuMRM2QonKc11","restraining","224","238","easy","VuMRM2QonKc","501","1"
"VuMRM2QonKc12","striking","239","254","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc13","person_on_ground","245","247","easy","VuMRM2QonKc","501","1"
"VuMRM2QonKc14","person_on_ground","253","256","medium","VuMRM2QonKc","501","1"
"VuMRM2QonKc15","person_pointing","254","257","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc16","striking","270","274","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc17","striking","275","279","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc18","striking","280","295","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc19","striking","348","350","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc20","striking","366","368","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc21","striking","377","379","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc22","person_on_ground","379","394","bad","VuMRM2QonKc","501","1"
"VuMRM2QonKc23","person_on_ground","398","403","easy","VuMRM2QonKc","501","1"
"VuMRM2QonKc24","striking","410","412","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc25","striking","415","419","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc26","striking","422","425","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc27","person_on_ground","425","429","bad","VuMRM2QonKc","501","1"
"VuMRM2QonKc28","striking","499","501","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc29","throwing","525","527","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc30","striking","533","540","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc31","striking","559","565","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc32","person_on_ground","562","582","medium","VuMRM2QonKc","501","1"
"VuMRM2QonKc33","striking","582","588","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc34","striking","676","679","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc35","striking","707","709","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc36","striking","719","722","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc37","person_on_ground","722","727","medium","VuMRM2QonKc","501","1"
"VuMRM2QonKc38","person_pointing","754","762","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc39","striking","1133","1134","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc40","striking","1137","1141","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc41","striking","1152","1154","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc42","striking","1162","1164","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc43","striking","1168","1170","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc44","striking","1180","1184","none","VuMRM2QonKc","501","1"
"VuMRM2QonKc45","person_on_ground","1179","1193","easy","VuMRM2QonKc","501","1"
"Sb97XCeYfVk1","striking","6","9","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk2","striking","10","17","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk3","striking","17","20","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk4","striking","21","27","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk5","person_on_ground","26","31","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk6","person_on_ground","41","49","easy","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk7","striking","50","67","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk8","person_on_ground","60","69","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk9","brawling","56","66","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk10","person_on_ground","86","92","bad","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk11","striking","91","95","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk12","striking","98","109","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk13","striking","142","151","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk14","striking","153","163","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk15","striking","165","167","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk16","striking","168","172","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk17","striking","174","176","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk18","striking","200","204","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk19","person_on_ground","205","213","easy","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk20","striking","205","210","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk21","striking","232","246","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk22","striking","247","252","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk23","striking","252","254","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk24","striking","257","260","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk25","striking","265","268","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk26","striking","268","273","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk27","striking","274","276","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk28","person_on_ground","292","302","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk29","striking","293","305","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk30","striking","305","310","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk31","striking","365","382","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk32","striking","390","398","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk33","striking","403","410","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk34","striking","422","426","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk35","striking","428","430","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk36","striking","432","437","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk37","person_on_ground","437","440","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk38","striking","446","469","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk39","brawling","446","469","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk40","person_on_ground","454","474","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk41","striking","482","484","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk42","striking","497","500","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk43","striking","502","517","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk44","brawling","502","517","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk45","running","518","521","hard","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk46","striking","531","533","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk47","striking","540","542","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk48","striking","547","550","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk49","striking","551","553","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk50","person_on_ground","557","575","easy","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk51","striking","569","571","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk52","person_on_ground","606","626","easy","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk53","striking","616","619","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk54","striking","621","625","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk55","striking","627","637","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk56","striking","637","641","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk57","person_on_ground","640","642","bad","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk58","striking","644","648","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk59","striking","648","651","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk60","striking","665","667","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk61","striking","669","675","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk62","striking","682","686","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk63","person_on_ground","685","690","medium","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk64","striking","693","695","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk65","person_on_ground","695","709","easy","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk66","striking","711","726","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk67","striking","728","740","none","Sb97XCeYfVk","162","1"
"Sb97XCeYfVk68","striking","749","759","none","Sb97XCeYfVk","162","1"
"nMl2df1hk941","striking","2","5","none","nMl2df1hk94","363","1"
"nMl2df1hk942","striking","6","8","none","nMl2df1hk94","363","1"
"nMl2df1hk943","person_on_ground","6","9","bad","nMl2df1hk94","363","1"
"nMl2df1hk944","striking","12","16","none","nMl2df1hk94","363","1"
"nMl2df1hk945","striking","18","23","none","nMl2df1hk94","363","1"
"nMl2df1hk946","striking","24","27","none","nMl2df1hk94","363","1"
"nMl2df1hk947","striking","29","34","none","nMl2df1hk94","363","1"
"nMl2df1hk948","striking","34","37","none","nMl2df1hk94","363","1"
"nMl2df1hk949","striking","39","41","none","nMl2df1hk94","363","1"
"nMl2df1hk9410","striking","49","51","none","nMl2df1hk94","363","1"
"nMl2df1hk9411","striking","54","57","none","nMl2df1hk94","363","1"
"nMl2df1hk9412","striking","57","60","none","nMl2df1hk94","363","1"
"nMl2df1hk9413","striking","60","66","none","nMl2df1hk94","363","1"
"nMl2df1hk9414","person_on_ground","64","67","medium","nMl2df1hk94","363","1"
"nMl2df1hk9415","person_pointing","69","71","none","nMl2df1hk94","363","1"
"nMl2df1hk9416","striking","71","74","none","nMl2df1hk94","363","1"
"nMl2df1hk9417","striking","76","79","none","nMl2df1hk94","363","1"
"nMl2df1hk9418","striking","85","88","none","nMl2df1hk94","363","1"
"nMl2df1hk9419","person_on_ground","87","91","medium","nMl2df1hk94","363","1"
"nMl2df1hk9420","striking","98","101","none","nMl2df1hk94","363","1"
"nMl2df1hk9421","striking","106","109","none","nMl2df1hk94","363","1"
"nMl2df1hk9422","striking","111","117","none","nMl2df1hk94","363","1"
"nMl2df1hk9423","striking","127","129","none","nMl2df1hk94","363","1"
"nMl2df1hk9424","striking","132","135","none","nMl2df1hk94","363","1"
"nMl2df1hk9425","striking","144","148","none","nMl2df1hk94","363","1"
"nMl2df1hk9426","striking","154","156","none","nMl2df1hk94","363","1"
"nMl2df1hk9427","striking","188","190","none","nMl2df1hk94","363","1"
"nMl2df1hk9428","striking","198","200","none","nMl2df1hk94","363","1"
"nMl2df1hk9429","striking","200","202","none","nMl2df1hk94","363","1"
"nMl2df1hk9430","striking","204","209","none","nMl2df1hk94","363","1"
"nMl2df1hk9431","striking","218","220","none","nMl2df1hk94","363","1"
"nMl2df1hk9432","striking","222","224","none","nMl2df1hk94","363","1"
"nMl2df1hk9433","striking","224","227","none","nMl2df1hk94","363","1"
"nMl2df1hk9434","striking","243","245","none","nMl2df1hk94","363","1"
"nMl2df1hk9435","striking","256","260","none","nMl2df1hk94","363","1"
"nMl2df1hk9436","striking","278","280","none","nMl2df1hk94","363","1"
"nMl2df1hk9437","striking","281","283","none","nMl2df1hk94","363","1"
"nMl2df1hk9438","striking","287","289","none","nMl2df1hk94","363","1"
"nMl2df1hk9439","striking","295","297","none","nMl2df1hk94","363","1"
"nMl2df1hk9440","striking","308","310","none","nMl2df1hk94","363","1"
"nMl2df1hk9441","striking","323","326","none","nMl2df1hk94","363","1"
"nMl2df1hk9442","striking","352","376","none","nMl2df1hk94","363","1"
"nMl2df1hk9443","person_on_ground","370","379","easy","nMl2df1hk94","363","1"
"nMl2df1hk9444","striking","383","390","none","nMl2df1hk94","363","1"
"nMl2df1hk9445","striking","420","422","none","nMl2df1hk94","363","1"
"nMl2df1hk9446","striking","425","439","none","nMl2df1hk94","363","1"
"nMl2df1hk9447","person_on_ground","438","440","bad","nMl2df1hk94","363","1"
"nMl2df1hk9448","striking","456","459","none","nMl2df1hk94","363","1"
"nMl2df1hk9449","person_on_ground","463","483","medium","nMl2df1hk94","363","1"
"nMl2df1hk9450","striking","465","476","none","nMl2df1hk94","363","1"
"nMl2df1hk9451","striking","507","511","none","nMl2df1hk94","363","1"
"nMl2df1hk9452","striking","515","517","none","nMl2df1hk94","363","1"
"nMl2df1hk9453","person_on_ground","517","532","medium","nMl2df1hk94","363","1"
"M5lurZh2uLI1","striking","136","142","none","M5lurZh2uLI","958","1"
"M5lurZh2uLI2","striking","145","154","none","M5lurZh2uLI","958","1"
"M5lurZh2uLI3","striking","155","165","none","M5lurZh2uLI","958","1"
"M5lurZh2uLI4","person_on_ground","156","160","bad","M5lurZh2uLI","958","1"
"qzTaTfikF6s1","striking","20","32","none","qzTaTfikF6s","358","1"
"qzTaTfikF6s2","striking","44","46","none","qzTaTfikF6s","358","1"
"qzTaTfikF6s3","striking","60","64","none","qzTaTfikF6s","358","1"
"qzTaTfikF6s4","striking","74","76","none","qzTaTfikF6s","358","1"
"qzTaTfikF6s5","striking","78","80","none","qzTaTfikF6s","358","1"
"qzTaTfikF6s6","striking","86","88","none","qzTaTfikF6s","358","1"
"PHg1nCExBt81","striking","6","12","none","PHg1nCExBt8","299","1"
"PHg1nCExBt82","striking","22","24","none","PHg1nCExBt8","299","1"
"PHg1nCExBt83","striking","27","29","none","PHg1nCExBt8","299","1"
"PHg1nCExBt84","person_on_ground","28","37","medium","PHg1nCExBt8","299","1"
"PHg1nCExBt85","striking","69","73","none","PHg1nCExBt8","299","1"
"PHg1nCExBt86","person_on_ground","89","94","bad","PHg1nCExBt8","299","1"
"PHg1nCExBt87","person_on_ground","97","112","bad","PHg1nCExBt8","299","1"
"PHg1nCExBt88","striking","103","107","none","PHg1nCExBt8","299","1"
"PHg1nCExBt89","striking","124","129","none","PHg1nCExBt8","299","1"
"PHg1nCExBt810","striking","130","138","none","PHg1nCExBt8","299","1"
"PHg1nCExBt811","striking","145","147","none","PHg1nCExBt8","299","1"
"PHg1nCExBt812","striking","206","215","none","PHg1nCExBt8","299","1"
"PHg1nCExBt813","striking","323","325","none","PHg1nCExBt8","299","1"
"PHg1nCExBt814","striking","331","346","none","PHg1nCExBt8","299","1"
"PHg1nCExBt815","striking","349","353","none","PHg1nCExBt8","299","1"
"PHg1nCExBt816","striking","359","362","none","PHg1nCExBt8","299","1"
"PHg1nCExBt817","striking","365","370","none","PHg1nCExBt8","299","1"
"PHg1nCExBt818","striking","374","386","none","PHg1nCExBt8","299","1"
"PHg1nCExBt819","person_on_ground","388","392","medium","PHg1nCExBt8","299","1"
"PHg1nCExBt820","striking","389","393","none","PHg1nCExBt8","299","1"
"PHg1nCExBt821","brawling","389","393","none","PHg1nCExBt8","299","1"
"PHg1nCExBt822","brawling","445","455","none","PHg1nCExBt8","299","1"
"PHg1nCExBt823","striking","445","455","none","PHg1nCExBt8","299","1"
"PHg1nCExBt824","striking","457","461","none","PHg1nCExBt8","299","1"
"PHg1nCExBt825","striking","472","474","none","PHg1nCExBt8","299","1"
"PHg1nCExBt826","striking","576","578","none","PHg1nCExBt8","299","1"
"PHg1nCExBt827","striking","593","595","none","PHg1nCExBt8","299","1"
"PHg1nCExBt828","striking","600","606","none","PHg1nCExBt8","299","1"
"PHg1nCExBt829","striking","606","612","none","PHg1nCExBt8","299","1"
"PHg1nCExBt830","striking","616","618","none","PHg1nCExBt8","299","1"
"PHg1nCExBt831","person_on_ground","618","621","medium","PHg1nCExBt8","299","1"
"PHg1nCExBt832","person_pointing","643","645","none","PHg1nCExBt8","299","1"
"PHg1nCExBt833","person_on_ground","695","699","bad","PHg1nCExBt8","299","1"
"PHg1nCExBt834","striking","697","700","none","PHg1nCExBt8","299","1"
"PHg1nCExBt835","striking","710","712","none","PHg1nCExBt8","299","1"
"PHg1nCExBt836","striking","716","730","none","PHg1nCExBt8","299","1"
"PHg1nCExBt837","striking","732","734","none","PHg1nCExBt8","299","1"
"PHg1nCExBt838","person_on_ground","736","739","medium","PHg1nCExBt8","299","1"
"PHg1nCExBt839","person_pointing","758","761","none","PHg1nCExBt8","299","1"
"PHg1nCExBt840","striking","808","811","none","PHg1nCExBt8","299","1"
"TpXH-aAVdNw1","person_pointing","48","53","none","TpXH-aAVdNw","218","1"
"86JoZ9cPdcM1","running","13","15","bad","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM2","running","19","22","medium","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM3","running","31","33","medium","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM4","throwing","30","32","none","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM5","running","36","39","medium","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM6","aiming","52","54","none","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM7","person_on_ground","61","68","bad","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM8","restraining","61","67","bad","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM9","person_on_ground","99","102","hard","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM10","restraining","103","110","medium","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM11","restraining","111","114","hard","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM12","throwing","125","127","none","86JoZ9cPdcM","673","1"
"86JoZ9cPdcM13","running","129","131","hard","86JoZ9cPdcM","673","1"
